strain1	strain2	angle_difference
140025	140255	0.0445109060257
140025	140706	0.135716905527
140025	140259	0.145432919702
140025	140086	0.106003447695
140025	140095	0.122586847866
140025	140922	0.0792124339009
140025	140801	0.0991022028833
140025	140807	0.0355652145049
140025	140003	0.00952926270986
140025	140005	0.0782765911304
140025	140050	0.0568641524721
140025	140009	0.087484819981
140025	140983	0.0502847280345
140025	140324	0.0678457938479
140025	140322	0.0713306978433
140025	140354	0.0761066881394
140025	140654	0.135587964937
140025	140657	0.0594911875278
140025	140957	0.0522478516635
140025	140247	0.0464444283773
140025	140080	0.085514649496
140025	140958	0.074356386922
140025	140710	0.0710083075369
140025	140712	0.0555849432064
140025	140452	0.0978108713148
140025	140707	0.0450445551398
140025	140037	0.0528878551389
140025	140030	0.0274970217149
140025	140982	0.0527004775096
140025	140451	0.0423777849548
140025	140465	0.0914594850957
140025	140334	0.0189643848094
140025	140888	0.135090401598
140025	140339	0.0617942867511
140025	140437	0.069003913887
140025	140547	0.031400829383
140025	140901	0.0439317935247
140025	140908	0.0658245144357
140025	140311	0.0589447211771
140025	140025	0
140025	140536	0.0400087921639
140025	140101	0.0354003651108
140025	140834	0.140633795162
140025	140830	0.0835670286973
140025	140343	0.113876324577
140025	140639	0.0245872334575
140025	140839	0.0176663440897
140025	140853	0.0418658041322
140025	140851	0.0392399148619
140025	140966	0.0768340927811
140025	140884	0.0452900691227
140025	140214	0.0960705476609
140025	140740	0.055627556539
140025	140210	0.0596057002298
140025	140054	0.157556337565
140025	140500	0.119875383031
140025	140502	0.0582020741787
140025	140585	0.0299003314054
140025	140827	0.0689005407888
140025	140244	0.0179970463767
140025	140824	0.0304518977748
140025	140197	0.0757297223991
140025	140627	0.0846986363752
140025	140626	0.0606406028933
140025	140193	0.0355597853075
140025	140190	0.0820358413059
140025	140849	0.0442580276828
140025	140848	0.0658702612936
140025	140964	0.0863011101206
140025	140281	0.0573688255742
140025	140695	0.0924611020688
140025	140992	0.0542448192049
140025	140511	0.111243271913
140025	140517	0.0415177085808
140025	140449	0.0558656354672
140025	140619	0.0771578432451
140025	140610	0.0812150878369
140025	140369	0.0820801599782
140025	140447	0.20302008841
140025	140872	0.0968871998318
140025	140970	0.106160595728
140025	140386	0.124753816666
140025	140798	0.0887416968371
140025	140048	0.063361211028
140025	140607	0.0517855357879
140025	140605	0.174376120016
140025	140472	0.03843943213
140025	140071	0.0437513704242
140025	140072	0.0241982087781
140025	140073	0.0663344026961
140025	140479	0.163817209054
140025	140763	0.130321188326
140025	140276	0.0587079916631
140025	140270	0.0523850142001
140025	140628	0.0660348839074
140025	140278	0.0406044552885
140024	140861	0.111469796367
140024	140382	0.0412174307767
140024	140380	0.0621217746148
140024	140063	0.054780215411
140024	140060	0.0511351229972
140024	140389	0.0782155576299
140024	140068	0.0914559813155
140024	140670	0.123340293496
140024	140674	0.142445015493
140024	140261	0.130371723634
140024	140263	0.0568633941381
140024	140304	0.0391541971477
140024	140817	0.0382382994113
140024	140012	0.0633753710575
140024	140156	0.034373242327
140024	140660	0.0509698297951
140024	140662	0.0503213769964
140024	140665	0.116480520967
140024	140497	0.151870382748
140024	140065	0.0388733329001
140024	140414	0.118472772513
140024	140099	0.0954334913753
140024	140255	0.0687091554989
140024	140706	0.10077010251
140024	140259	0.180190501347
140024	140086	0.0649441232339
140024	140095	0.128199256595
140024	140922	0.0849911219034
140024	140801	0.0849992868409
140024	140807	0.0503807660694
140024	140003	0.0672503086772
140024	140005	0.0975600319876
140024	140050	0.0741535513045
140024	140009	0.135860213978
140024	140983	0.0271714750888
140024	140324	0.111896885548
140024	140322	0.0272807092859
140024	140354	0.0448316362942
140024	140654	0.12260407193
140024	140657	0.101420712575
140024	140957	0.0695741828415
140024	140247	0.0200707125288
140024	140080	0.143840997413
140024	140958	0.121375133537
140024	140710	0.0641102070271
140024	140712	0.0190378814328
140024	140452	0.110134104647
140024	140707	0.100652582003
140024	140037	0.0548618381635
140024	140030	0.0675753237492
140024	140982	0.10014566218
140024	140451	0.0548572109628
140024	140465	0.125149682664
140024	140334	0.055221668329
140024	140888	0.107141652461
140024	140339	0.0753147858174
140024	140437	0.0921276641326
140024	140547	0.0469066697015
140024	140901	0.0446592094401
140024	140908	0.0586456907588
140024	140311	0.0240728375452
140024	140025	0.0603465243005
140024	140024	0
140024	140536	0.0448818824492
140024	140101	0.0809041384498
140024	140834	0.126698230348
140024	140830	0.0698335097936
140024	140343	0.0719023248455
140024	140639	0.0705562924001
140024	140839	0.0461870838218
140024	140853	0.0678606851443
140024	140851	0.0965983075972
140024	140966	0.0769979119615
140024	140884	0.039917451157
140024	140214	0.103808414687
140024	140740	0.0764125394474
140024	140210	0.0650163776095
140024	140054	0.11851370301
140024	140500	0.0694737737324
140024	140502	0.0811702586214
140024	140585	0.0866034551963
140024	140827	0.102383694736
140024	140244	0.0587569284271
140024	140824	0.0484893378219
140024	140197	0.114551141154
140024	140627	0.0817935466149
140024	140626	0.0931536080751
140024	140193	0.0665906600257
140024	140190	0.0485664392084
140024	140849	0.0545597660252
140024	140848	0.0438354496517
140024	140964	0.0863746936644
140024	140281	0.0292230810447
140024	140695	0.0493041019218
140024	140992	0.0590035327163
140024	140511	0.0916026030702
140024	140517	0.0529355111498
140024	140449	0.0575255550807
140024	140619	0.107696106054
140024	140610	0.104669472862
140024	140369	0.0664816641074
140024	140447	0.209141801177
140024	140872	0.050345679749
140024	140970	0.114032804675
140024	140386	0.161078112677
140024	140798	0.0331105204088
140024	140048	0.0761721650255
140024	140607	0.0939702402436
140024	140605	0.21619229627
140024	140472	0.0540005328309
140024	140071	0.0522454077756
140024	140072	0.0604167248609
140024	140073	0.0203414797866
140024	140479	0.116702484929
140024	140763	0.0844010797266
140024	140276	0.0667061146843
140024	140270	0.0232157798621
140024	140628	0.0503518637554
140024	140278	0.0218661031708
140734	140780	0.0246100762359
140734	140861	0.114282815567
140734	140382	0.0445116678817
140734	140380	0.0476993730843
140734	140063	0.0479032179039
140734	140060	0.0436011702168
140734	140389	0.0775110518122
140734	140068	0.0831558059883
140734	140593	0.0234362472635
140734	140670	0.131532858847
140734	140674	0.146183131257
140734	140775	0.0701014235828
140734	140774	0.085743430011
140734	140261	0.137235829585
140734	140578	0.0589233914594
140734	140263	0.0552251972772
140734	140302	0.0758122274227
140734	140304	0.0418738825811
140734	140817	0.0258913619172
140734	140012	0.0552339428878
140734	140156	0.0201698049376
140734	140660	0.0376803087703
140734	140662	0.0511137824629
140734	140665	0.116671287269
140734	140497	0.153102396868
140734	140065	0.0358277437957
140734	140414	0.114789226482
140734	140099	0.0906900812101
140734	140255	0.0634820985629
140734	140706	0.0888681520923
140734	140259	0.190782850932
140734	140086	0.062142912152
140734	140095	0.138545384339
140734	140922	0.0919318610589
140734	140801	0.0978282506628
140734	140807	0.043600569366
140734	140003	0.0697588679143
140734	140005	0.0880512928842
140734	140050	0.0746306798591
140734	140009	0.137921610459
140734	140983	0.038804809353
140734	140324	0.107875772179
140734	140890	0.106166440037
140734	140322	0.0412813273375
140734	140354	0.0359921601526
140734	140654	0.107917747184
140734	140657	0.106634829325
140734	140953	0.167503885325
140734	140957	0.0804485421517
140734	140247	0.0314028337053
140734	140080	0.144115623359
140734	140958	0.116465256682
140734	140710	0.0594701327667
140734	140712	0.031875183769
140734	140452	0.103616539751
140734	140707	0.0994715291107
140734	140037	0.0437841301769
140734	140030	0.0651358276586
140734	140982	0.0954564676024
140734	140880	0.0752731537453
140734	140451	0.0476262070495
140734	140465	0.125496801544
140734	140334	0.055052644476
140734	140888	0.0999104107641
140734	140339	0.0836840990316
140734	140646	0.0390140898603
140734	140437	0.0970279348954
140734	140547	0.0553702499503
140734	140901	0.0398467355535
140734	140908	0.049220451855
140734	140311	0.0380695624845
140734	140025	0.062257166913
140734	140024	0.0148026508236
140734	140734	0
140734	140536	0.0375262702381
140734	140101	0.08455753032
140734	140834	0.114256055567
140734	140830	0.0557801750973
140734	140343	0.0594024281162
140734	140429	0.119744212147
140734	140639	0.0712593637932
140734	140839	0.0498627728896
140734	140853	0.0717453722802
140734	140851	0.100469421816
140734	140966	0.0893629978921
140734	140116	0.0178573441183
140734	140115	0.106173120344
140734	140884	0.0363293920833
140734	140214	0.0949991368236
140734	140740	0.0666604639912
140734	140210	0.055613919751
140734	140054	0.10732411245
140734	140500	0.0725421945566
140734	140502	0.0841586089027
140734	140585	0.0855866390188
140734	140827	0.100317014152
140734	140244	0.0563741879493
140734	140824	0.0513198643467
140734	140197	0.10786097646
140734	140627	0.0786840226662
140734	140626	0.0869747493943
140734	140193	0.0613214982185
140734	140766	0.0777268497122
140734	140190	0.0353776441221
140734	140767	0.0768951306633
140734	140849	0.0510544369965
140734	140848	0.0469882998111
140734	140964	0.0849471727134
140734	140281	0.0203336238286
140734	140695	0.0396310721812
140734	140752	0.0524963335038
140734	140992	0.0505582874153
140734	140511	0.0774941626236
140734	140517	0.050639304729
140734	140449	0.0568461951236
140734	140619	0.102700941921
140734	140364	0.0558248888629
140734	140610	0.114533524679
140734	140369	0.08113272214
140734	140447	0.223371517183
140734	140872	0.0404166092275
140734	140970	0.12404201846
140734	140386	0.152758289316
140734	140798	0.0265062766029
140734	140171	0.166003006564
140734	140175	0.106378693773
140734	140048	0.0713264570467
140734	140607	0.0935089844006
140734	140605	0.221756931698
140734	140472	0.0512608482167
140734	140071	0.0491447512129
140734	140072	0.067606325476
140734	140073	0.0288772086264
140734	140479	0.116403618253
140734	140763	0.0749411265305
140734	140276	0.0609680850083
140734	140270	0.0194896499979
140734	140628	0.0441798198517
140734	140377	0.0607306996125
140734	140376	0.0360072118006
140734	140278	0.0247633916318
140536	140801	0.108802117529
140536	140807	0.0161833249428
140536	140324	0.0824457939982
140536	140322	0.0688196245029
140536	140536	0
140536	140517	0.026165678294
140536	140639	0.0521665369247
140536	140247	0.0459730281347
140536	140080	0.111169672347
140536	140086	0.0899903706389
140536	140853	0.0531240677743
140536	140851	0.0781213327663
140536	140970	0.132594179452
140536	140156	0.0283918923399
140536	140660	0.0367329607846
140536	140451	0.0115030857419
140536	140884	0.0202149503956
140536	140888	0.116823171281
140536	140339	0.0762377191054
140536	140095	0.137101227803
140536	140502	0.0646780011451
140536	140099	0.0585851856528
140536	140437	0.0804141184608
140536	140452	0.0777911352861
140536	140982	0.0584228061957
140536	140983	0.0501064662338
140536	140547	0.0541512027746
140101	140861	0.100932877873
140101	140382	0.0523458103285
140101	140380	0.101659088247
140101	140063	0.0599984708204
140101	140060	0.0870854168894
140101	140389	0.0293549004475
140101	140068	0.07013553336
140101	140670	0.132011811747
140101	140674	0.0654741040454
140101	140261	0.0664761467632
140101	140263	0.0536949251264
140101	140304	0.0866878345297
140101	140817	0.0939943736249
140101	140012	0.0763068671924
140101	140156	0.087966536179
140101	140660	0.104504352409
140101	140662	0.0557765949636
140101	140665	0.0630368171594
140101	140497	0.0994145983478
140101	140065	0.0897130369749
140101	140414	0.100166249357
140101	140099	0.101057527277
140101	140255	0.0779506941004
140101	140706	0.164187820833
140101	140259	0.141634072257
140101	140086	0.109676836502
140101	140095	0.140902669289
140101	140922	0.106838685796
140101	140801	0.115800635245
140101	140807	0.0590397718208
140101	140003	0.0378214262221
140101	140005	0.0819131909101
140101	140009	0.104122478019
140101	140983	0.0730262085291
140101	140324	0.0564894114934
140101	140322	0.0835606987344
140101	140354	0.106934128271
140101	140654	0.152917700902
140101	140657	0.0782620267193
140101	140957	0.065275853301
140101	140247	0.0643276070496
140101	140080	0.0904246831797
140101	140958	0.0683127072815
140101	140710	0.0689511969981
140101	140712	0.0774766293769
140101	140452	0.131467166921
140101	140707	0.0622920341184
140101	140037	0.0763035659973
140101	140030	0.060367010897
140101	140982	0.0728966464976
140101	140451	0.0740803797308
140101	140465	0.0609293555751
140101	140334	0.054278400659
140101	140888	0.134380410119
140101	140339	0.0860296846347
140101	140437	0.0966218310635
140101	140547	0.0399442510773
140101	140901	0.0552338625766
140101	140908	0.0747644421539
140101	140311	0.0720760630774
140101	140536	0.0697484780598
140101	140101	0
140101	140834	0.146433864364
140101	140830	0.109879568651
140101	140343	0.133626257247
140101	140639	0.0198166664709
140101	140839	0.0487016453437
140101	140853	0.073091093631
140101	140851	0.0315001151339
140101	140884	0.078409236159
140101	140054	0.169993932818
140101	140500	0.124366563093
140101	140502	0.0893858512102
140101	140585	0.0490709064724
140101	140827	0.0993553829321
140101	140244	0.0436618193771
140101	140824	0.0342853057619
140101	140197	0.0990563359761
140101	140627	0.120046423472
140101	140626	0.0898257038651
140101	140193	0.0666967686603
140101	140190	0.0991228900467
140101	140849	0.0793150902526
140101	140848	0.0658448333318
140101	140281	0.0742435878343
140101	140992	0.0868053141064
140101	140511	0.13808948728
140101	140517	0.0766961464645
140101	140449	0.0907953950705
140101	140619	0.10743976683
140101	140610	0.0948011801129
140101	140369	0.0872875506894
140101	140447	0.199470495352
140101	140872	0.112792238509
140101	140970	0.0810818973299
140101	140386	0.145091540502
140101	140798	0.109220378543
140101	140048	0.0982467901896
140101	140607	0.0801538658394
140101	140605	0.184595041862
140101	140472	0.0735737642025
140101	140071	0.0787486219319
140101	140072	0.0331249500659
140101	140073	0.0778908014953
140101	140479	0.193080594545
140101	140763	0.157325774738
140101	140276	0.0935198289139
140101	140270	0.0810032701857
140101	140628	0.0996014059229
140101	140278	0.0670390749687
140834	140861	0.20151673046
140834	140382	0.138913857532
140834	140380	0.0732611412003
140834	140063	0.109543775413
140834	140060	0.124793437338
140834	140389	0.133944194275
140834	140068	0.0880577196007
140834	140670	0.23823290192
140834	140674	0.198172214257
140834	140261	0.210686178448
140834	140263	0.1336399158
140834	140304	0.112758136131
140834	140817	0.0894483520181
140834	140012	0.11652376082
140834	140156	0.101387419361
140834	140660	0.104115359115
140834	140662	0.139960716619
140834	140665	0.17313434287
140834	140065	0.135880304565
140834	140414	0.170357971069
140834	140099	0.156452294809
140834	140706	0.115915366837
140834	140259	0.284652551551
140834	140086	0.0939589186119
140834	140095	0.249648747381
140834	140801	0.211462116591
140834	140807	0.107962063961
140834	140983	0.14995271381
140834	140324	0.121354947098
140834	140322	0.145105120859
140834	140654	0.0527680068556
140834	140657	0.196390281208
140834	140957	0.183364927958
140834	140247	0.136772576235
140834	140080	0.198032221652
140834	140958	0.127054454916
140834	140710	0.085671038843
140834	140712	0.144395000201
140834	140452	0.163628474865
140834	140707	0.159339091613
140834	140037	0.0958409101565
140834	140982	0.141886674893
140834	140451	0.119657536443
140834	140465	0.139394088062
140834	140334	0.138896519667
140834	140888	0.0605355606334
140834	140339	0.189757117124
140834	140437	0.195359185288
140834	140547	0.146815793001
140834	140901	0.101324102473
140834	140908	0.0772594080822
140834	140536	0.115111299792
140834	140834	0
140834	140639	0.13065752321
140834	140853	0.167989734274
140834	140851	0.168518859249
140834	140884	0.131320700606
140834	140054	0.0637514913595
140834	140500	0.126914274516
140834	140502	0.179200225642
140834	140585	0.147903830027
140834	140827	0.173179002701
140834	140244	0.124105280479
140834	140197	0.146244958438
140834	140627	0.164383376311
140834	140626	0.141092623379
140834	140193	0.127285150786
140834	140190	0.0796649027308
140834	140849	0.137700387116
140834	140848	0.113611949253
140834	140281	0.0999214702996
140834	140992	0.121323903477
140834	140511	0.092794099462
140834	140517	0.140189922693
140834	140449	0.152554067418
140834	140619	0.162119724906
140834	140610	0.218028201769
140834	140872	0.0878706781018
140834	140970	0.187069271538
140834	140798	0.111826790272
140834	140048	0.147697953378
140834	140607	0.169127163573
140834	140605	0.307114899239
140834	140472	0.137830990885
140834	140071	0.137952004719
140834	140072	0.155511577835
140834	140479	0.196441688138
140834	140763	0.121797447339
140834	140276	0.138541043077
140834	140270	0.125672485892
140834	140628	0.133573265675
140834	140278	0.129724999908
140830	140861	0.121981668737
140830	140382	0.0744957997838
140830	140380	0.0259440643457
140830	140063	0.0504855578215
140830	140060	0.0410931996751
140830	140389	0.0887238825733
140830	140068	0.0704562075872
140830	140670	0.156399835728
140830	140674	0.161622860298
140830	140261	0.161681616255
140830	140263	0.0671600154773
140830	140304	0.0883148260951
140830	140817	0.0488648764677
140830	140012	0.0425678101375
140830	140156	0.0360408544608
140830	140660	0.0223324430912
140830	140662	0.0711642315104
140830	140665	0.119136551245
140830	140065	0.0549247171271
140830	140414	0.0992355795131
140830	140099	0.074619721702
140830	140706	0.0600629041546
140830	140259	0.222870174224
140830	140086	0.0939217724407
140830	140095	0.170968775119
140830	140801	0.142201532841
140830	140807	0.0508989298261
140830	140983	0.0855838547124
140830	140324	0.105383249858
140830	140322	0.0969344472745
140830	140654	0.0624549294063
140830	140657	0.124428950988
140830	140957	0.119699198373
140830	140247	0.0812969424178
140830	140080	0.142715699723
140830	140958	0.107037712736
140830	140710	0.0796429673436
140830	140712	0.0820513268557
140830	140452	0.0774712489927
140830	140707	0.0988610916767
140830	140037	0.0337862875226
140830	140982	0.082517377853
140830	140451	0.0441480136636
140830	140465	0.141454883473
140830	140334	0.0708550034394
140830	140888	0.108360224228
140830	140339	0.114093342919
140830	140437	0.114330788554
140830	140547	0.0962131703794
140830	140901	0.0626187356465
140830	140908	0.0555914161155
140830	140536	0.0444821133296
140830	140834	0.0907189599611
140830	140830	0
140830	140639	0.0906807132145
140830	140853	0.0914369920801
140830	140851	0.119812808726
140830	140884	0.0531064945729
140830	140054	0.0965558761311
140830	140500	0.115688718091
140830	140502	0.0976926344417
140830	140585	0.0897227642929
140830	140827	0.0926306797461
140830	140244	0.0685723697822
140830	140197	0.0822209472842
140830	140627	0.0740823968993
140830	140626	0.0670898570156
140830	140193	0.0570291073313
140830	140190	0.0435380765752
140830	140849	0.0566347513198
140830	140848	0.0897911953778
140830	140281	0.0541682316468
140830	140992	0.0380770772248
140830	140511	0.0282169633671
140830	140517	0.0603606201878
140830	140449	0.0681349604621
140830	140619	0.0830122475948
140830	140610	0.146571329724
140830	140872	0.0601539427988
140830	140970	0.169400912118
140830	140798	0.0625554917618
140830	140048	0.0610773722503
140830	140607	0.0939628746091
140830	140605	0.231984945314
140830	140472	0.0594724725641
140830	140071	0.0572637471605
140830	140072	0.101848839128
140830	140479	0.129681702132
140830	140763	0.0675671160073
140830	140276	0.0521921303812
140830	140270	0.0542689826244
140830	140628	0.0472114203817
140830	140278	0.0650137652018
140343	140861	0.16224627773
140343	140382	0.100055800891
140343	140380	0.0410471923691
140343	140063	0.0851964734225
140343	140060	0.0787783405126
140343	140389	0.121776798993
140343	140068	0.100997337638
140343	140670	0.183176119778
140343	140674	0.19490218286
140343	140261	0.192353955048
140343	140263	0.102701975391
140343	140304	0.0727943091584
140343	140817	0.0406596534885
140343	140012	0.0869705214443
140343	140156	0.051425982831
140343	140660	0.04917731399
140343	140662	0.1029663094
140343	140665	0.161390160392
140343	140065	0.079967794266
140343	140414	0.14914399581
140343	140099	0.122751667781
140343	140706	0.0543111910226
140343	140259	0.249810280002
140343	140086	0.0642452655277
140343	140095	0.191307549975
140343	140801	0.150687496509
140343	140807	0.0822702102993
140343	140983	0.0973683537683
140343	140324	0.137047583099
140343	140322	0.0921806843763
140343	140654	0.0698802096651
140343	140657	0.16033683725
140343	140957	0.139700586603
140343	140247	0.09010704666
140343	140080	0.187833896886
140343	140958	0.143801641682
140343	140710	0.0809362383273
140343	140712	0.0896771914447
140343	140452	0.123682287512
140343	140707	0.142487998733
140343	140037	0.0690577550355
140343	140982	0.129701676895
140343	140451	0.0845284372792
140343	140465	0.157987179458
140343	140334	0.104988555135
140343	140888	0.0786048838765
140343	140339	0.139326777966
140343	140437	0.147873680284
140343	140547	0.112465242235
140343	140901	0.0786996132121
140343	140908	0.0660114330888
140343	140536	0.0783275620359
140343	140834	0.0804638148079
140343	140830	0.0525292789277
140343	140343	0
140343	140639	0.117277318832
140343	140853	0.124323391278
140343	140851	0.151998123308
140343	140884	0.0829632024709
140343	140054	0.0532823520234
140343	140500	0.0822896379686
140343	140502	0.13311418194
140343	140585	0.130078728284
140343	140827	0.138795028019
140343	140244	0.10139671418
140343	140197	0.133700923229
140343	140627	0.108704793933
140343	140626	0.117070781858
140343	140193	0.0997427506309
140343	140190	0.034839728479
140343	140849	0.0939160808262
140343	140848	0.0857242691858
140343	140281	0.0603850544581
140343	140992	0.081380470705
140343	140511	0.0526927646883
140343	140517	0.0960515558583
140343	140449	0.100776395806
140343	140619	0.132786363977
140343	140610	0.172152323028
140343	140872	0.0287275266592
140343	140970	0.170456898135
140343	140798	0.0435156798828
140343	140048	0.10462591766
140343	140607	0.13774752085
140343	140605	0.272856230955
140343	140472	0.0963202723063
140343	140071	0.0931844920754
140343	140072	0.124380579142
140343	140479	0.116546806048
140343	140763	0.0453234350098
140343	140276	0.0945154297956
140343	140270	0.0719145324514
140343	140628	0.0774075653528
140343	140278	0.082462682946
140429	140861	0.0475627515036
140429	140382	0.0973526357888
140429	140380	0.133486884064
140429	140063	0.106492295788
140429	140060	0.082685682225
140429	140389	0.115916683199
140429	140068	0.14165488103
140429	140593	0.114838420137
140429	140670	0.0781607676625
140429	140674	0.152548360615
140429	140261	0.136754995466
140429	140263	0.0901700232316
140429	140304	0.158535457834
140429	140817	0.138146960569
140429	140012	0.090072860706
140429	140156	0.11559840393
140429	140660	0.107114846928
140429	140662	0.0878609140519
140429	140665	0.102861529944
140429	140497	0.107817304105
140429	140065	0.0841713159395
140429	140414	0.0643177447447
140429	140099	0.0501651789793
140429	140255	0.0733778301813
140429	140706	0.136363183318
140429	140259	0.162695552021
140429	140086	0.181623442311
140429	140095	0.103230852742
140429	140922	0.0638601410539
140429	140801	0.116732394243
140429	140807	0.109807816832
140429	140003	0.097453971189
140429	140005	0.150856034788
140429	140050	0.0491663256589
140429	140009	0.0724976120717
140429	140983	0.10608934355
140429	140324	0.150573510519
140429	140890	0.166635227235
140429	140322	0.136286562117
140429	140354	0.0964255803966
140429	140654	0.168904878804
140429	140657	0.0742245596589
140429	140957	0.104847155292
140429	140247	0.11816419877
140429	140080	0.107379588566
140429	140958	0.14567635072
140429	140710	0.16101944208
140429	140712	0.111423935028
140429	140452	0.0470040211355
140429	140707	0.088315313981
140429	140037	0.112125079871
140429	140030	0.0817376938302
140429	140982	0.0904187613411
140429	140880	0.154380967832
140429	140451	0.0887707819654
140429	140465	0.189889900075
140429	140334	0.0874492324998
140429	140888	0.212539624257
140429	140339	0.0770893467549
140429	140437	0.0527244568569
140429	140547	0.120372551022
140429	140901	0.130290008813
140429	140908	0.144233875062
140429	140311	0.128632778068
140429	140025	0.10265375665
140429	140024	0.120554467179
140429	140536	0.0975893957902
140429	140101	0.134916673775
140429	140834	0.201801859557
140429	140830	0.113615722967
140429	140343	0.154665537204
140429	140429	0
140429	140639	0.125387698452
140429	140839	0.0969104297616
140429	140853	0.0671072883083
140429	140851	0.117467764274
140429	140966	0.106761585594
140429	140116	0.137482075534
140429	140115	0.155814427604
140429	140884	0.0852619692152
140429	140214	0.066034118235
140429	140740	0.105728981113
140429	140210	0.0838841742189
140429	140054	0.206143314462
140429	140500	0.188859880561
140429	140502	0.0503591427194
140429	140585	0.0943513886903
140429	140827	0.0419776988447
140429	140244	0.10536068261
140429	140824	0.128640149027
140429	140197	0.08293807034
140429	140627	0.0475454899582
140429	140626	0.0708598254488
140429	140193	0.0857478274538
140429	140190	0.141373619322
140429	140849	0.07328627667
140429	140848	0.154575360819
140429	140964	0.0398079794856
140429	140281	0.12929389939
140429	140695	0.114658581615
140429	140752	0.167473993436
140429	140992	0.0829408851117
140429	140511	0.124675439507
140429	140517	0.0736766665464
140429	140449	0.0633020422616
140429	140619	0.0512689072601
140429	140610	0.0956826806616
140429	140369	0.140597581388
140429	140447	0.224887858122
140429	140872	0.153155722904
140429	140970	0.198452495614
140429	140386	0.107476044555
140429	140798	0.136173933932
140429	140048	0.055155879154
140429	140607	0.0583118256554
140429	140605	0.135618417307
140429	140472	0.0757235076462
140429	140071	0.0744242569773
140429	140072	0.113234038337
140429	140073	0.139134635847
140429	140479	0.143432660173
140429	140763	0.140249071889
140429	140276	0.065420951395
140429	140270	0.100507555391
140429	140628	0.0795530666569
140429	140377	0.0752934838161
140429	140376	0.106754280223
140429	140278	0.104406965525
140639	140801	0.117488372052
140639	140807	0.0401405248307
140639	140324	0.0488772108776
140639	140322	0.0793877109558
140639	140639	0
140639	140247	0.0571473173756
140639	140080	0.0904424978026
140639	140086	0.100713210974
140639	140970	0.0958606121849
140639	140156	0.0713689713108
140639	140660	0.0868723118285
140639	140451	0.0563647138105
140639	140884	0.0638052906921
140639	140888	0.123778302609
140639	140339	0.0845365000712
140639	140095	0.143726755667
140639	140502	0.0824717845736
140639	140099	0.0871436377931
140639	140437	0.0927742003699
140639	140982	0.0594794007474
140639	140983	0.0666967253117
140639	140547	0.038985941685
140839	140861	0.0744575959421
140839	140382	0.00548060413672
140839	140380	0.0778940514754
140839	140063	0.0371600044804
140839	140060	0.0449704634189
140839	140389	0.0409959727148
140839	140068	0.0761303494105
140839	140670	0.101513162845
140839	140674	0.10080788315
140839	140261	0.0893794282194
140839	140263	0.0204324104926
140839	140304	0.0729545259412
140839	140817	0.0687449608197
140839	140012	0.0454125998892
140839	140156	0.0543137098037
140839	140660	0.0669969639588
140839	140662	0.0120789314741
140839	140665	0.0712932229285
140839	140065	0.0426543741452
140839	140414	0.0814321343977
140839	140099	0.0678494691289
140839	140706	0.125541350638
140839	140259	0.147249271817
140839	140086	0.099768647559
140839	140095	0.112541275698
140839	140801	0.085126649236
140839	140807	0.0361557518257
140839	140983	0.0334643995829
140839	140324	0.0837596598247
140839	140322	0.0578371079026
140839	140654	0.134868343552
140839	140657	0.0603806175498
140839	140957	0.0443669821132
140839	140247	0.0327477389783
140839	140080	0.0982391367067
140839	140958	0.0904368291613
140839	140710	0.0729157295673
140839	140712	0.0391367619229
140839	140452	0.0935035859551
140839	140707	0.0571038468469
140839	140037	0.0514879893667
140839	140982	0.0633001559108
140839	140451	0.0384657371745
140839	140465	0.105120387401
140839	140334	0.0160371493274
140839	140888	0.133642214085
140839	140339	0.0510213129072
140839	140437	0.0619337586793
140839	140547	0.0263335400382
140839	140901	0.0438823673015
140839	140908	0.0664786922316
140839	140536	0.0343650015318
140839	140834	0.142205210747
140839	140830	0.0786010145262
140839	140343	0.105245257522
140839	140639	0.0390101884998
140839	140839	0
140839	140853	0.0335276669765
140839	140851	0.0534721075615
140839	140884	0.0327338901552
140839	140054	0.151785275364
140839	140500	0.110107708313
140839	140502	0.0507352339513
140839	140585	0.0436306135541
140839	140827	0.0688048785533
140839	140244	0.0265902920756
140839	140197	0.0828273094048
140839	140627	0.0738263547564
140839	140626	0.0638432290563
140839	140193	0.0377175465513
140839	140190	0.0755239897686
140839	140849	0.0352640983403
140839	140848	0.061794948192
140839	140281	0.0503100933516
140839	140992	0.0484476802039
140839	140511	0.105325350454
140839	140517	0.0316228058403
140839	140449	0.043422288288
140839	140619	0.0782097088059
140839	140610	0.0758792608871
140839	140872	0.0878714921495
140839	140970	0.108397542047
140839	140798	0.0759634016341
140839	140048	0.0571394326731
140839	140607	0.0543493323776
140839	140605	0.177053364506
140839	140472	0.0301376807433
140839	140071	0.033830785691
140839	140072	0.0253435355579
140839	140479	0.147007729036
140839	140763	0.11769259351
140839	140276	0.051472821269
140839	140270	0.0380981084779
140839	140628	0.0536801640047
140839	140278	0.0258244081042
140853	140801	0.0762492758128
140853	140807	0.0613380433256
140853	140324	0.105365169327
140853	140322	0.0785703363004
140853	140517	0.031101189277
140853	140639	0.0663576284571
140853	140247	0.0576821869479
140853	140080	0.0895350175268
140853	140086	0.129108742649
140853	140853	0
140853	140851	0.0627309276216
140853	140970	0.131730821098
140853	140156	0.0746028500995
140853	140660	0.0793511094088
140853	140451	0.050440844049
140853	140884	0.0416036376572
140853	140888	0.164328772607
140853	140339	0.0288248398438
